,path,value
1151,./dimensions/2/topics/2/indicators/0/minValue,0
1152,./dimensions/2/topics/2/indicators/0/maxValue,8
1153,./dimensions/2/topics/2/indicators/0/level,4
1154,./dimensions/2/topics/2/indicators/0/transfValue,62.5
1155,./dimensions/2/topics/2/indicators/0/valueExists,1
1156,./dimensions/2/topics/2/indicators/0/digits,0
1157,./dimensions/2/topics/2/indicators/0/outlier,False
1158,./dimensions/2/topics/3/code,t304
1159,./dimensions/2/topics/3/level,1
1160,./dimensions/2/topics/3/score,0.0
1161,./dimensions/2/topics/3/weight,2
1162,./dimensions/2/topics/3/position,0
1163,./dimensions/2/topics/3/indicators/0/code,i3056
1164,./dimensions/2/topics/3/indicators/0/sourceVersion,3
1165,./dimensions/2/topics/3/indicators/0/weight,1
1166,./dimensions/2/topics/3/indicators/0/value,
1167,./dimensions/2/topics/3/indicators/0/minValue,0
1168,./dimensions/2/topics/3/indicators/0/maxValue,15
1169,./dimensions/2/topics/3/indicators/0/level,1
1170,./dimensions/2/topics/3/indicators/0/transfValue,0.0
1171,./dimensions/2/topics/3/indicators/0/valueExists,0
1172,./dimensions/2/topics/3/indicators/0/digits,0
1173,./dimensions/2/topics/3/indicators/0/outlier,False
1174,./dimensions/2/topics/3/indicators/1/code,i3113
1175,./dimensions/2/topics/3/indicators/1/sourceVersion,3
1176,./dimensions/2/topics/3/indicators/1/weight,1
1177,./dimensions/2/topics/3/indicators/1/value,
1178,./dimensions/2/topics/3/indicators/1/minValue,0
1179,./dimensions/2/topics/3/indicators/1/maxValue,4
1180,./dimensions/2/topics/3/indicators/1/level,1
1181,./dimensions/2/topics/3/indicators/1/transfValue,0.0
1182,./dimensions/2/topics/3/indicators/1/valueExists,0
1183,./dimensions/2/topics/3/indicators/1/digits,0
1184,./dimensions/2/topics/3/indicators/1/outlier,False
1185,./dimensions/2/topics/4/code,t303
1186,./dimensions/2/topics/4/level,1
1187,./dimensions/2/topics/4/score,0.0
1188,./dimensions/2/topics/4/weight,2
1189,./dimensions/2/topics/4/position,0
1190,./dimensions/2/topics/4/indicators/0/code,i3043
1191,./dimensions/2/topics/4/indicators/0/sourceVersion,3
1192,./dimensions/2/topics/4/indicators/0/weight,1
1193,./dimensions/2/topics/4/indicators/0/value,
1194,./dimensions/2/topics/4/indicators/0/minValue,0
1195,./dimensions/2/topics/4/indicators/0/maxValue,9
1196,./dimensions/2/topics/4/indicators/0/level,1
1197,./dimensions/2/topics/4/indicators/0/transfValue,0.0
1198,./dimensions/2/topics/4/indicators/0/valueExists,0
1199,./dimensions/2/topics/4/indicators/0/digits,0
1200,./dimensions/2/topics/4/indicators/0/outlier,False
1201,./dimensions/2/topics/4/indicators/1/code,i3069
1202,./dimensions/2/topics/4/indicators/1/sourceVersion,3
1203,./dimensions/2/topics/4/indicators/1/weight,1
1204,./dimensions/2/topics/4/indicators/1/value,
1205,./dimensions/2/topics/4/indicators/1/minValue,0
1206,./dimensions/2/topics/4/indicators/1/maxValue,2
1207,./dimensions/2/topics/4/indicators/1/level,1
1208,./dimensions/2/topics/4/indicators/1/transfValue,0
1209,./dimensions/2/topics/4/indicators/1/valueExists,0
1210,./dimensions/2/topics/4/indicators/1/digits,0
1211,./dimensions/2/topics/4/indicators/1/outlier,False
1212,./dimensions/3/code,d6
1213,./dimensions/3/level,2
1214,./dimensions/3/score,20.78
1215,./dimensions/3/weight,34
1216,./dimensions/3/topics/0/code,t602
1217,./dimensions/3/topics/0/level,1
1218,./dimensions/3/topics/0/score,0.0
1219,./dimensions/3/topics/0/weight,9
1220,./dimensions/3/topics/0/position,0
1221,./dimensions/3/topics/0/indicators/0/code,i6006
1222,./dimensions/3/topics/0/indicators/0/sourceVersion,3
1223,./dimensions/3/topics/0/indicators/0/weight,3
1224,./dimensions/3/topics/0/indicators/0/value,
1225,./dimensions/3/topics/0/indicators/0/minValue,0
1226,./dimensions/3/topics/0/indicators/0/maxValue,13
1227,./dimensions/3/topics/0/indicators/0/level,1
1228,./dimensions/3/topics/0/indicators/0/transfValue,0.0
1229,./dimensions/3/topics/0/indicators/0/valueExists,0
1230,./dimensions/3/topics/0/indicators/0/digits,0
1231,./dimensions/3/topics/0/indicators/0/outlier,False
1232,./dimensions/3/topics/0/indicators/1/code,i6003
1233,./dimensions/3/topics/0/indicators/1/sourceVersion,3
1234,./dimensions/3/topics/0/indicators/1/weight,3
1235,./dimensions/3/topics/0/indicators/1/value,
1236,./dimensions/3/topics/0/indicators/1/minValue,0
1237,./dimensions/3/topics/0/indicators/1/maxValue,10
1238,./dimensions/3/topics/0/indicators/1/level,1
1239,./dimensions/3/topics/0/indicators/1/transfValue,0.0
1240,./dimensions/3/topics/0/indicators/1/valueExists,0
1241,./dimensions/3/topics/0/indicators/1/digits,0
1242,./dimensions/3/topics/0/indicators/1/outlier,False
1243,./dimensions/3/topics/0/indicators/2/code,i6005
1244,./dimensions/3/topics/0/indicators/2/sourceVersion,3
1245,./dimensions/3/topics/0/indicators/2/weight,3
1246,./dimensions/3/topics/0/indicators/2/value,
1247,./dimensions/3/topics/0/indicators/2/minValue,0
1248,./dimensions/3/topics/0/indicators/2/maxValue,8
1249,./dimensions/3/topics/0/indicators/2/level,1
1250,./dimensions/3/topics/0/indicators/2/transfValue,0.0
1251,./dimensions/3/topics/0/indicators/2/valueExists,0
1252,./dimensions/3/topics/0/indicators/2/digits,0
1253,./dimensions/3/topics/0/indicators/2/outlier,False
1254,./dimensions/3/topics/1/code,t603
1255,./dimensions/3/topics/1/level,1
1256,./dimensions/3/topics/1/score,0.0
1257,./dimensions/3/topics/1/weight,4
1258,./dimensions/3/topics/1/position,0
1259,./dimensions/3/topics/1/indicators/0/code,i6021
1260,./dimensions/3/topics/1/indicators/0/sourceVersion,3
1261,./dimensions/3/topics/1/indicators/0/weight,2
1262,./dimensions/3/topics/1/indicators/0/value,
1263,./dimensions/3/topics/1/indicators/0/minValue,0
1264,./dimensions/3/topics/1/indicators/0/maxValue,5
1265,./dimensions/3/topics/1/indicators/0/level,1
1266,./dimensions/3/topics/1/indicators/0/transfValue,0.0
1267,./dimensions/3/topics/1/indicators/0/valueExists,0
1268,./dimensions/3/topics/1/indicators/0/digits,0
1269,./dimensions/3/topics/1/indicators/0/outlier,False
1270,./dimensions/3/topics/1/indicators/1/code,i6024
1271,./dimensions/3/topics/1/indicators/1/sourceVersion,3
1272,./dimensions/3/topics/1/indicators/1/weight,2
1273,./dimensions/3/topics/1/indicators/1/value,
1274,./dimensions/3/topics/1/indicators/1/minValue,0
1275,./dimensions/3/topics/1/indicators/1/maxValue,14
1276,./dimensions/3/topics/1/indicators/1/level,1
1277,./dimensions/3/topics/1/indicators/1/transfValue,0.0
1278,./dimensions/3/topics/1/indicators/1/valueExists,0
1279,./dimensions/3/topics/1/indicators/1/digits,0
1280,./dimensions/3/topics/1/indicators/1/outlier,False
1281,./dimensions/3/topics/2/code,t604
1282,./dimensions/3/topics/2/level,4
1283,./dimensions/3/topics/2/score,43.34
1284,./dimensions/3/topics/2/weight,8
1285,./dimensions/3/topics/2/position,0
1286,./dimensions/3/topics/2/indicators/0/code,i6048
1287,./dimensions/3/topics/2/indicators/0/sourceVersion,3
1288,./dimensions/3/topics/2/indicators/0/weight,2
1289,./dimensions/3/topics/2/indicators/0/value,
1290,./dimensions/3/topics/2/indicators/0/minValue,0
1291,./dimensions/3/topics/2/indicators/0/maxValue,3
1292,./dimensions/3/topics/2/indicators/0/level,2
1293,./dimensions/3/topics/2/indicators/0/transfValue,0.0
1294,./dimensions/3/topics/2/indicators/0/valueExists,0
1295,./dimensions/3/topics/2/indicators/0/digits,0
1296,./dimensions/3/topics/2/indicators/0/outlier,False
1297,./dimensions/3/topics/2/indicators/1/code,i6056
1298,./dimensions/3/topics/2/indicators/1/sourceVersion,3
1299,./dimensions/3/topics/2/indicators/1/weight,3
1300,./dimensions/3/topics/2/indicators/1/value,10
1301,./dimensions/3/topics/2/indicators/1/minValue,0
1302,./dimensions/3/topics/2/indicators/1/maxValue,18
1303,./dimensions/3/topics/2/indicators/1/level,4
1304,./dimensions/3/topics/2/indicators/1/transfValue,55.56
1305,./dimensions/3/topics/2/indicators/1/valueExists,1
1306,./dimensions/3/topics/2/indicators/1/digits,0
1307,./dimensions/3/topics/2/indicators/1/outlier,False
1308,./dimensions/3/topics/2/indicators/2/code,i6044
1309,./dimensions/3/topics/2/indicators/2/sourceVersion,3
1310,./dimensions/3/topics/2/indicators/2/weight,3
1311,./dimensions/3/topics/2/indicators/2/value,6
1312,./dimensions/3/topics/2/indicators/2/minValue,0
1313,./dimensions/3/topics/2/indicators/2/maxValue,10
1314,./dimensions/3/topics/2/indicators/2/level,5
1315,./dimensions/3/topics/2/indicators/2/transfValue,60.0
1316,./dimensions/3/topics/2/indicators/2/valueExists,1
1317,./dimensions/3/topics/2/indicators/2/digits,0
1318,./dimensions/3/topics/2/indicators/2/outlier,False
1319,./dimensions/3/topics/3/code,t605
1320,./dimensions/3/topics/3/level,1
1321,./dimensions/3/topics/3/score,0.0
1322,./dimensions/3/topics/3/weight,6
1323,./dimensions/3/topics/3/position,0
1324,./dimensions/3/topics/3/indicators/0/code,i6009
1325,./dimensions/3/topics/3/indicators/0/sourceVersion,3
1326,./dimensions/3/topics/3/indicators/0/weight,2
1327,./dimensions/3/topics/3/indicators/0/value,
1328,./dimensions/3/topics/3/indicators/0/minValue,0
1329,./dimensions/3/topics/3/indicators/0/maxValue,4
1330,./dimensions/3/topics/3/indicators/0/level,1
1331,./dimensions/3/topics/3/indicators/0/transfValue,0.0
1332,./dimensions/3/topics/3/indicators/0/valueExists,0
1333,./dimensions/3/topics/3/indicators/0/digits,0
1334,./dimensions/3/topics/3/indicators/0/outlier,False
1335,./dimensions/3/topics/3/indicators/1/code,i6055
1336,./dimensions/3/topics/3/indicators/1/sourceVersion,3
1337,./dimensions/3/topics/3/indicators/1/weight,2
1338,./dimensions/3/topics/3/indicators/1/value,0
1339,./dimensions/3/topics/3/indicators/1/minValue,0
1340,./dimensions/3/topics/3/indicators/1/maxValue,1
1341,./dimensions/3/topics/3/indicators/1/level,1
1342,./dimensions/3/topics/3/indicators/1/transfValue,0.0
1343,./dimensions/3/topics/3/indicators/1/valueExists,1
1344,./dimensions/3/topics/3/indicators/1/digits,0
1345,./dimensions/3/topics/3/indicators/1/outlier,False
1346,./dimensions/3/topics/3/indicators/2/code,i6054
1347,./dimensions/3/topics/3/indicators/2/sourceVersion,3
1348,./dimensions/3/topics/3/indicators/2/weight,2
1349,./dimensions/3/topics/3/indicators/2/value,
1350,./dimensions/3/topics/3/indicators/2/minValue,0
1351,./dimensions/3/topics/3/indicators/2/maxValue,3
1352,./dimensions/3/topics/3/indicators/2/level,1
1353,./dimensions/3/topics/3/indicators/2/transfValue,0.0
1354,./dimensions/3/topics/3/indicators/2/valueExists,0
1355,./dimensions/3/topics/3/indicators/2/digits,0
1356,./dimensions/3/topics/3/indicators/2/outlier,False
1357,./dimensions/3/topics/4/code,t606
1358,./dimensions/3/topics/4/level,4
1359,./dimensions/3/topics/4/score,51.43
1360,./dimensions/3/topics/4/weight,7
1361,./dimensions/3/topics/4/position,0
1362,./dimensions/3/topics/4/indicators/0/code,i6037
1363,./dimensions/3/topics/4/indicators/0/sourceVersion,3
1364,./dimensions/3/topics/4/indicators/0/weight,2
1365,./dimensions/3/topics/4/indicators/0/value,5
1366,./dimensions/3/topics/4/indicators/0/minValue,0
1367,./dimensions/3/topics/4/indicators/0/maxValue,5
1368,./dimensions/3/topics/4/indicators/0/level,5
1369,./dimensions/3/topics/4/indicators/0/transfValue,100.0
1370,./dimensions/3/topics/4/indicators/0/valueExists,1
1371,./dimensions/3/topics/4/indicators/0/digits,0
1372,./dimensions/3/topics/4/indicators/0/outlier,False
1373,./dimensions/3/topics/4/indicators/1/code,i6038
1374,./dimensions/3/topics/4/indicators/1/sourceVersion,3
1375,./dimensions/3/topics/4/indicators/1/weight,2
1376,./dimensions/3/topics/4/indicators/1/value,8
1377,./dimensions/3/topics/4/indicators/1/minValue,0
1378,./dimensions/3/topics/4/indicators/1/maxValue,10
1379,./dimensions/3/topics/4/indicators/1/level,5
1380,./dimensions/3/topics/4/indicators/1/transfValue,80.0
1381,./dimensions/3/topics/4/indicators/1/valueExists,1
1382,./dimensions/3/topics/4/indicators/1/digits,0
1383,./dimensions/3/topics/4/indicators/1/outlier,False
1384,./dimensions/3/topics/4/indicators/2/code,i6035
1385,./dimensions/3/topics/4/indicators/2/sourceVersion,3
1386,./dimensions/3/topics/4/indicators/2/weight,3
1387,./dimensions/3/topics/4/indicators/2/value,
1388,./dimensions/3/topics/4/indicators/2/minValue,0
1389,./dimensions/3/topics/4/indicators/2/maxValue,8
1390,./dimensions/3/topics/4/indicators/2/level,1
1391,./dimensions/3/topics/4/indicators/2/transfValue,0.0
1392,./dimensions/3/topics/4/indicators/2/valueExists,0
1393,./dimensions/3/topics/4/indicators/2/digits,0
1394,./dimensions/3/topics/4/indicators/2/outlier,False
